"","query_target_gsea.Target.name","query_target_gsea.dangshen_CS","query_target_gsea.huangqi_CS","query_target_gsea.dangshen_NCS","query_target_gsea.huangqi_NCS","query_target_gsea.dangshen_Pvalue","query_target_gsea.huangqi_Pvalue","query_target_gsea.dangshen_FDR","query_target_gsea.huangqi_FDR"
"ODF3L1","ODF3L1",0.210489,-0.004536,2.82083563804934,-0.0663822287217465,0.00397614314115308,0.919517102615694,0.0202724898244311,0.985718551326072
"PHF19","PHF19",-0.230688,0.00648599999999999,-3.45379447343336,0.0961143485118724,0,0.908571428571429,0.00152219745152832,0.986233498000997
"YDJC","YDJC",-0.198699,0.104011,-2.92540561971025,1.64119649608011,0.00198412698412698,0.316532258064516,0.0145297680802701,0.5759178531359
"C13ORF42","C13ORF42",-0.035321,-0.15086,-0.520107850929863,-2.22143966454175,0.593810444874275,0.0483558994197292,0.950287154589572,0.152800828084399
"OR5F1","OR5F1",-0.00786999999999999,0.016197,-0.119474463741894,0.233172500388378,0.85513078470825,0.761431411530815,0.976893587124477,0.965233712976886
"BCL6B","BCL6B",-0.02608,-0.008739,-0.349496296103615,-0.117110741244229,0.677799607072692,0.888015717092338,0.940341915354316,0.977468147002659
"ABCB9","ABCB9",0.21752,-0.000356000000000009,2.98003617817224,-0.0049250186552294,0,0.998031496062992,0.0108612760007044,0.998537787299321
"MCM6","MCM6",-0.184003,0.019719,-2.54104476331159,0.294313725076464,0.00578034682080925,0.702702702702703,0.0554261155182921,0.959199498421168
"OXA1L","OXA1L",0.208515,0.153759,3.23471725437905,2.38528110839061,0.00192307692307692,0.0519230769230769,0.00341517563987893,0.0905544764772537
"AEBP1","AEBP1",-0.207101,0.128873,-2.96840870555281,1.89158774038402,0.00202020202020202,0.158415841584158,0.0124657541540132,0.354480245285196
"PION","PION",0.193917,0.095547,2.82788115450427,1.39335674886379,0.00389863547758285,0.395711500974659,0.0198263081697698,0.803435454842803
"ZNF551","ZNF551",-0.010595,0.141313,-0.142590610720728,1.94843321872037,0.849315068493151,0.110429447852761,0.972557654540193,0.309556881830788
"SLC41A2","SLC41A2",-0.175192,-0.172427,-2.31713896271203,-2.28056829035314,0.0120481927710843,0.0120481927710843,0.113580827889033,0.126613310271159
"BCR-ABL_T315I","BCR-ABL_T315I",0.01109,0.049574,0.153021956659953,0.684031603197522,0.825046040515654,0.559852670349908,0.975539953788449,0.962192651606313
"DAB2","DAB2",-0.007873,-0.007663,-0.115275100639962,-0.112200317058812,0.876543209876543,0.876543209876543,0.978084505593855,0.979271532111514
"XLOC_012281","XLOC_012281",-0.190592,0.141276,-2.7624018715551,1.99759546494531,0.002,0.084,0.0265660792900295,0.274141050590809
"PTPLA","PTPLA",-0.042835,0.011589,-0.608277923340459,0.172755581537249,0.54863813229572,0.818930041152263,0.954720371343279,0.971929977135
"ARL6IP4","ARL6IP4",-0.004148,-0.126545,-0.0581628852534222,-1.77440267945861,0.940936863543788,0.173116089613035,0.988114296639846,0.459394685476753
"VAV3","VAV3",-0.049055,0.002693,-0.70152336117125,0.0379364306926815,0.538934426229508,0.953125,0.96345190296026,0.994713786032114
"SYN1","SYN1",-0.007658,0.130895,-0.103356331999218,1.77683096525895,0.904761904761905,0.155789473684211,0.980355340579629,0.450913106881424
"CLOCK","CLOCK",-0.055469,0.012867,-0.784105950246736,0.183616323547382,0.539078156312625,0.820359281437126,0.968751262279006,0.969607127174871
"KDM3A","KDM3A",0.22089,0.018834,3.3333069199631,0.28421160998952,0,0.690376569037657,0.00204489001049711,0.960752430830116
"QPCT","QPCT",-0.198529,0.123619,-2.96273550177202,1.81702230813231,0,0.194117647058824,0.0127311457265385,0.414844086426773
"SCARA5","SCARA5",-0.180171,-0.044996,-2.60783758890606,-0.65128272668974,0.00381679389312977,0.524809160305344,0.044038659832995,0.958774946183652
"ATP5S","ATP5S",0.158355,0.142717,2.24707413438843,2.02516926675832,0.0345528455284553,0.0975609756097561,0.13893462032941,0.255779596077667
"LIPH","LIPH",0.00204399999999999,-0.102145,0.0305625693996019,-1.50337793402148,0.966731898238748,0.347648261758691,0.994774419228679,0.713250267985439
"ZNF212","ZNF212",0.194616,0.055759,2.81630085509584,0.806892133120036,0.00203252032520325,0.528455284552846,0.0206575638168414,0.969189171778826
"PPP1R10","PPP1R10",-0.02388,0.11517,-0.340520695274262,1.62426479533151,0.675146771037182,0.267893660531697,0.941910891963875,0.593032638488607
"XPR1","XPR1",-0.226339,-0.002291,-3.00634501470317,-0.0304301796362313,0,0.970149253731343,0.0106808520901579,0.993007967575379
"(PCBP1-AS1_MUT)","(PCBP1-AS1_MUT)",0.168122,0.132169,2.46951081008833,1.94140430317605,0.0160642570281124,0.146586345381526,0.0689324368178635,0.315339415406965
"SERPINA5","SERPINA5",0.004581,0.141123,0.0666214569667423,2.05235098701541,0.897330595482546,0.0903490759753593,0.987833011744605,0.239784400785732
"EXD1","EXD1",-0.026962,-0.029423,-0.39650103100349,-0.432692301580583,0.62671905697446,0.601178781925344,0.94197134932165,0.944173637470112
"DENND1B","DENND1B",-0.035943,0.102666,-0.521450119137022,1.48270402154297,0.575819672131147,0.369140625,0.95019808755881,0.728549208065526
"ZNF182","ZNF182",-0.022172,0.013885,-0.311054254016893,0.20884592574842,0.704590818363273,0.75751503006012,0.945003779733302,0.966000977725665
"PRR7-AS1","PRR7-AS1",-0.018562,0.146969,-0.262013636004279,2.06810246503373,0.737903225806452,0.0714285714285714,0.950809877729194,0.229309351020364
"ITGB7","ITGB7",-0.186088,0.165885,-2.83395281187438,2.48370102516928,0.00398406374501992,0.0200803212851406,0.0204655459314117,0.0656545885180148
"RNASE3","RNASE3",0.065609,-0.005846,0.971950923880101,-0.0796904735031524,0.494163424124514,0.921810699588477,0.971442388437754,0.982313638933824
"PSMD3","PSMD3",0.031462,-0.046189,0.425904102088951,-0.63820568189923,0.648648648648649,0.543352601156069,0.949017548055046,0.959511805848577
"DGUOK","DGUOK",0.019789,-0.104238,0.268338562716819,-1.44218357201856,0.746296296296296,0.371739130434783,0.961489719671448,0.768236820959892
"PGF","PGF",0.2283,0.121177,3.26205350438792,1.7314317017136,0,0.227091633466135,0.00298514133832745,0.491935519706478
"FCGR3A","FCGR3A",0.200814,0.113321,2.82558734817789,1.59450229507338,0.00193798449612403,0.290697674418605,0.0199877421323878,0.62250391379263
"OR2M2","OR2M2",-0.182161,-0.00829299999999999,-2.51244149109155,-0.114380560524054,0.0155945419103314,0.847953216374269,0.0610017427084303,0.977826326791495
"UCK1","UCK1",-0.031053,0.139497,-0.42591160434315,2.01318167773191,0.616302186878728,0.110663983903421,0.944148612532195,0.263999482305795
"TDRD9","TDRD9",-0.036266,0.011749,-0.526314963298305,0.172086574740538,0.559183673469388,0.801960784313726,0.950904549819963,0.971940947252349
"PLA1A","PLA1A",-0.153652,-0.00701099999999999,-2.11927757244369,-0.0967006941686582,0.0397489539748954,0.893305439330544,0.202775874361102,0.981425708584498
"TRAK2","TRAK2",-0.171331,-0.004991,-2.51425840507042,-0.0732422252815105,0.0282828282828283,0.898989898989899,0.0606596801574703,0.984507213731791
"SYPL2","SYPL2",-0.02937,0.028902,-0.415648718504158,0.403185599894948,0.651302605210421,0.640718562874252,0.943851030227095,0.950100453624133
"CCDC85B","CCDC85B",-0.177682,0.144089,-2.51888268424627,2.07416372341137,0.0102249488752556,0.0939334637964775,0.059747815511268,0.226123636892601
"VTCN1","VTCN1",-0.043276,-0.131547,-0.612441737587523,-1.86165249224572,0.561023622047244,0.139763779527559,0.955242261089904,0.383943748098545
"DEFB4A","DEFB4A",0.180406,-0.032965,2.63152680770239,-0.465878917966533,0.00967117988394584,0.608695652173913,0.0401509994299947,0.942911984902125
"ZNF75D","ZNF75D",0.195638,0.189439,2.84494719668178,2.75480199139328,0.00409836065573771,0.00614754098360656,0.0185711595917174,0.0256022434068518
"MAF","MAF",0.019642,0.140633,0.277296715157693,1.98539196328133,0.716942148760331,0.0950413223140496,0.960159150556861,0.28215667216349
"PKN3","PKN3",-0.170368,0.128996,-2.4590292892923,1.79418756529074,0.011472275334608,0.161425576519916,0.0723474854163095,0.435616483416391
"RNF32","RNF32",0.044275,-0.033975,0.640175730058955,-0.509554975088252,0.558823529411765,0.555343511450382,0.958019955145779,0.94848099190125
"GP2","GP2",-0.211425,-0.150785,-3.11008208728866,-2.21806185423588,0.00198019801980198,0.0495049504950495,0.00713877182284798,0.154327691356001
"TMEM127","TMEM127",-0.00982599999999999,0.027432,-0.145054247678526,0.386309090317332,0.831460674157303,0.671673819742489,0.973464248100641,0.95047382970521
"GSTM1","GSTM1",-0.0081,-0.146391,-0.12055140835459,-2.17872113832553,0.849898580121704,0.0527383367139959,0.976441459736425,0.171842079013838
"INPPL1","INPPL1",0.015572,0.00702999999999999,0.197206262703356,0.0890290281790774,0.822857142857143,0.906666666666667,0.967697410157381,0.986070225946862
"SSB","SSB",0.181408,0.113464,2.6204808362227,1.63901392221497,0.0102459016393443,0.262295081967213,0.0418035696755994,0.578330001512706
"CRELD2","CRELD2",0.02551,-0.113434,0.39271427132537,-1.55841764406802,0.624254473161034,0.28169014084507,0.952507994427453,0.660991327599247
"C8A","C8A",0.039431,-0.135107,0.552373886699964,-1.92966444716764,0.586,0.128,0.949624518166579,0.328544030454775
"ZNF486","ZNF486",-0.028285,-0.010506,-0.41456942510143,-0.153985023161238,0.637826961770624,0.82897384305835,0.944104091652922,0.97066731478053
"KIF5B","KIF5B",0.024295,0.121557,0.352282393142732,1.7626009822289,0.658898305084746,0.220338983050847,0.950339154250449,0.463227955824186
"TNFSF14","TNFSF14",-0.023737,-0.150549,-0.337068474898475,-2.137815302165,0.672164948453608,0.0577319587628866,0.942418235444359,0.192930310424345
"CTNNAL1","CTNNAL1",0.042928,-0.035365,0.580809627674834,-0.495639149283736,0.582809224318658,0.586998087954111,0.950632352596384,0.945467206707026
"OSGEP","OSGEP",-0.20166,0.117366,-3.09489768616996,1.66925036905532,0,0.239700374531835,0.00750353355284116,0.549981741959574
"TRPV3","TRPV3",-0.048655,0.019884,-0.709415106031548,0.281869533673829,0.520080321285141,0.743027888446215,0.963701893630368,0.960980547741541
"EIF2B4","EIF2B4",-0.00444799999999999,-0.011897,-0.0652458109644749,-0.174512008328318,0.939571150097466,0.818713450292398,0.985711685104536,0.968542487049585
"NXPE1","NXPE1",0.009438,0.004256,0.143974926152083,0.064924484605135,0.828063241106719,0.922924901185771,0.977886390399202,0.988308624274969
"ZNF155","ZNF155",0.016352,0.158804,0.2379326121135,2.31070514518543,0.733480176211454,0.0308370044052863,0.96361414649922,0.114520386876306
"XLOC_012975","XLOC_012975",0.192675,0.024007,2.80428399545697,0.349409346718233,0.0123203285420945,0.661190965092402,0.0215127925882126,0.951245730886797
"RSC1A1","RSC1A1",-0.150797,0.048751,-2.18494006453303,0.697510942928361,0.0445344129554656,0.525691699604743,0.169235848391024,0.96467439886207
"CCL17","CCL17",0.205768,-0.131131,2.86063166504694,-2.0071466154993,0,0.141414141414141,0.0173273821795226,0.271465601379858
"PRAM1","PRAM1",-0.020283,-0.112229,-0.282645796403507,-1.56392324037712,0.69364161849711,0.271676300578035,0.948990839650524,0.655934762620424
"SPECC1L","SPECC1L",-0.038193,-0.02081,-0.530164893642871,-0.288867892983221,0.585513078470825,0.708249496981891,0.952126359278376,0.9471067407377
"KRAS-2A","KRAS-2A",0.15178,-0.000203000000000002,2.17648482557744,-0.00278857844329452,0.0539499036608863,1,0.16953184488588,0.999003459098027
"UNC45B","UNC45B",0.156194,0.06533,2.18777768442817,0.915064062151504,0.0335820895522388,0.542910447761194,0.164345712024919,0.970526352798431
"VPS8","VPS8",0.163994,-0.018487,2.19811748883797,-0.263113792187538,0.032064128256513,0.734530938123752,0.159624342870175,0.950460345105072
"ATF6","ATF6",-0.01815,-0.001008,-0.263477452750437,-0.0146327973758921,0.699792960662526,0.975155279503106,0.95063733232053,0.99777486446021
"PRKACG","PRKACG",-0.012664,-0.006742,-0.169511242023902,-0.0902435876283278,0.814671814671815,0.891891891891892,0.969082205935075,0.981903430049924
"SRF","SRF",0.006772,0.009861,0.0948570155100888,0.138125373589041,0.890625,0.853515625,0.985981970818946,0.979813242621325
"CD27","CD27",-0.014278,-0.013236,-0.192284917172713,-0.178252077580756,0.796,0.81,0.965567918181477,0.968249651985864
"FBXL20","FBXL20",0.050288,-0.097277,0.693241972174517,-1.33785391401978,0.554655870445344,0.426877470355731,0.964743859086068,0.851695042602669
"NTPCR","NTPCR",0.143055,0.131261,1.98604590464616,1.82230870287483,0.0857142857142857,0.131428571428571,0.281838496953882,0.410555796373343
"OXSR1","OXSR1",0.02162,0.133432,0.313324994677454,1.93374563782618,0.68063872255489,0.145708582834331,0.956337156882597,0.321158595265228
"MYNN","MYNN",-0.02875,0.149027,-0.414032484531522,2.2035844216152,0.625766871165644,0.0626223091976517,0.943880993601186,0.157022231889865
"NFS1","NFS1",0.173897,0.186265,2.63612059443601,2.82360824236544,0.0082815734989648,0.0062111801242236,0.0396498013234798,0.0201366232612079
"ZBTB17","ZBTB17",-0.181142,-0.16837,-2.57665402345375,-2.39497873452269,0.0144927536231884,0.0227743271221532,0.0488387373502312,0.0886934014144304
"ITGB4","ITGB4",-0.069441,-0.020849,-0.958702250651448,-0.287841235348455,0.509018036072144,0.703406813627255,0.977734669472162,0.947597454112486
"SCAP","SCAP",-0.01851,-0.112089,-0.2560130416497,-1.55031041736754,0.733193277310924,0.317226890756303,0.95135034072317,0.668313708130716
"ZNF502","ZNF502",-0.092928,0.016402,-1.27910506636956,0.243959917521521,0.451345755693582,0.729206963249516,0.892401958665064,0.96423757877347
"UBE2F","UBE2F",0.037423,-0.039698,0.533930895398361,-0.563753890448878,0.561330561330561,0.572254335260116,0.946904299372503,0.954862728037759
"POLR3H","POLR3H",-0.220329,0.167049,-3.27111952551812,2.46642265457045,0,0.0301810865191147,0.00378662958678345,0.0696179696723509
"DHRS9","DHRS9",0.148491,0.086758,2.03949670071439,1.1916052471906,0.0634920634920635,0.48015873015873,0.247344350509139,0.930146425301379
"GYPE","GYPE",0.045587,0.151273,0.656514600943689,2.17853627631901,0.54043392504931,0.0512820512820513,0.961467388134649,0.168643310463661
"TSEN2","TSEN2",0.00941800000000001,0.125585,0.134310006364742,1.79096646308305,0.845849802371542,0.183794466403162,0.980197898218809,0.438626685278486
"VWA1","VWA1",-0.006462,-0.007737,-0.0904414149082336,-0.108286169474622,0.902390438247012,0.880478087649402,0.982272538994554,0.980030396440682
"PRDX4","PRDX4",-0.169235,-0.10141,-2.42597736154728,-1.45370853685413,0.0224948875255624,0.361963190184049,0.0806769693783572,0.758322700305737
"PRKY","PRKY",-0.199086,-0.012668,-2.81627851740014,-0.179202034590202,0.00399201596806387,0.828343313373254,0.0217922619757403,0.968308966249641
"LOC105274304","LOC105274304",-0.194312,0.00914300000000001,-2.78453298564864,0.128423265874605,0.00202429149797571,0.83201581027668,0.0245476431490139,0.981828925718645
"DARC","DARC",0.035528,-0.012305,0.53752358105658,-0.182769375999132,0.551229508196721,0.814453125,0.947320342336539,0.967544469899904
"H2AFY","H2AFY",-0.20478,0.148563,-3.01482505133162,2.07245109322966,0,0.0534653465346535,0.0104143623760759,0.227067157414816
"SFXN1","SFXN1",0.016573,0.17599,0.210680405946799,2.23723192195602,0.793877551020408,0.0102040816326531,0.966099277919975,0.143203882187885
"RPS6KA5","RPS6KA5",0.215237,-0.129444,3.2280934610503,-2.0126009209358,0.00202429149797571,0.144268774703557,0.003481639796674,0.267218529044939
"IL15","IL15",0.022949,0.021544,0.322854993598058,0.303088935556084,0.679841897233202,0.699604743083004,0.955132835813371,0.95845071152283
"FBLIM1","FBLIM1",0.167426,0.143286,2.45208400374722,2.09853492624159,0.0239043824701195,0.0836653386454183,0.0733408366112357,0.21126939216317
"GTSF1","GTSF1",-0.018462,-0.002322,-0.270406594294536,-0.0340095391589164,0.703781512605042,0.970588235294118,0.950199095637034,0.991770589262136
"SH3BP5","SH3BP5",-0.046279,0.024435,-0.660805728005096,0.354385478239908,0.54296875,0.629098360655738,0.958524751419719,0.951071403948984
"CDC42","CDC42",0.01523,-0.030936,0.218957693675144,-0.41067687936099,0.78118609406953,0.643835616438356,0.965340910040334,0.94399836341131
"ASAH2B","ASAH2B",0.23653,0.00666900000000001,3.41133448046142,0.0961831042582219,0,0.890438247011952,0.00130611670496551,0.98652724629474
"A1BG-AS1","A1BG-AS1",-0.01117,-0.00697800000000001,-0.166797696896715,-0.104200029448995,0.806060606060606,0.880808080808081,0.969357860909134,0.980276511785995
"ZNF18","ZNF18",0.016301,0.169595,0.237284825028618,2.46870252749699,0.766932270916335,0.0199203187250996,0.96390656005803,0.0691237498746195
"TIMD4","TIMD4",-0.00438999999999999,-0.179443,-0.0622738770864694,-2.54546955034792,0.933723196881092,0.00584795321637427,0.987002525777558,0.0545886946901945
"GNB5","GNB5",0.018341,-0.027636,0.257465788955659,-0.400679954278621,0.75381679389313,0.598739495798319,0.962380841565914,0.94359413406652
"KCMF1","KCMF1",0.196686,0.00656900000000001,2.90107072865759,0.0968911545130397,0.01171875,0.896484375,0.0148866555576098,0.98641153490806
"INTS3","INTS3",0.146597,0.021646,2.14778748270817,0.317134783458741,0.069327731092437,0.676470588235294,0.184571378027291,0.95517902071268
"MRTO4","MRTO4",0.168269,0.00865099999999999,2.45939232258614,0.126441608274208,0.01953125,0.845703125,0.0713319406065488,0.982062894969123
"RGS10","RGS10",-0.180404,0.002238,-2.68777922949068,0.0312307912559528,0.0104384133611691,0.969289827255278,0.0337056081894748,0.99456049083443
"PPP5C","PPP5C",0.00626599999999999,-0.131438,0.0898168638026021,-1.89835733677548,0.908163265306122,0.127450980392157,0.985986056173638,0.352747506047281
"C7","C7",0.03107,-0.012221,0.438811879490512,-0.178102062568174,0.618677042801556,0.792181069958848,0.949755566496879,0.96791233847129
"SPTLC2","SPTLC2",0.050684,0.090999,0.727471370233696,1.30611568186994,0.515337423312883,0.423312883435583,0.965964188021219,0.866857116778755
"CD3G","CD3G",-0.163578,-0.033939,-2.18391640358062,-0.45311679334093,0.0404858299595142,0.62753036437247,0.169587788683701,0.943535684085484
"SCEL","SCEL",0.012779,-0.003035,0.172199078590363,-0.0416262662032831,0.824324324324324,0.964730290456432,0.972081289135325,0.991192821489416
"SLC27A3","SLC27A3",-0.164067,0.119158,-2.39901065430538,1.64344509830273,0.028,0.272,0.0876539096975071,0.574614390726145
"EHBP1L1","EHBP1L1",-0.00135,-0.014004,-0.0187540961055095,-0.194542490267819,0.975609756097561,0.778455284552846,0.995799776823131,0.96451562483542
"KLHDC1","KLHDC1",-0.022793,-0.108069,-0.326761401311291,-1.54928170395779,0.675564681724846,0.303901437371663,0.942441196545153,0.669232485227459
"GPR179","GPR179",0.016113,-0.00593100000000001,0.228942330804864,-0.0878985467628956,0.769685039370079,0.876016260162602,0.964557280052682,0.981659346537116
"ZNF692","ZNF692",-0.056903,-0.152567,-0.829705672643964,-2.22458755001093,0.498977505112474,0.0429447852760736,0.97349405372541,0.151230461563389
"APOBR","APOBR",0.188534,0.014586,2.73822564760057,0.211843801626773,0.00419287211740042,0.773584905660377,0.0273438206294198,0.966296116061988
"USP32","USP32",0.02556,0.094553,0.391069452456388,1.44666627300895,0.630859375,0.392578125,0.951616794805855,0.759973359093374
"PGK1","PGK1",-0.095083,-0.008936,-1.31762762187425,-0.123832024957861,0.43452380952381,0.845238095238095,0.866374926731989,0.976259984418604
"MSTO1","MSTO1",-0.182918,-0.142205,-2.49224830042605,-1.93753577866632,0.011605415860735,0.114119922630561,0.0653613529763389,0.322436483437281
"RUSC1","RUSC1",-0.00509899999999999,-0.035392,-0.0718344844857036,-0.498600916830364,0.908350305498982,0.580448065173116,0.984789275066706,0.946372131591099
"NR2E1","NR2E1",-0.177098,0.004007,-2.53138139528057,0.0583296091625413,0.0124223602484472,0.922630560928433,0.0572035634643517,0.989784799574843
"POLR2F","POLR2F",-0.00812800000000001,-0.024262,-0.119639677435503,-0.357123259589095,0.866396761133603,0.6417004048583,0.976813869549592,0.941211792072796
"ZBTB9","ZBTB9",0.018761,-0.03202,0.253190294724193,-0.438957039662659,0.749460043196544,0.605214152700186,0.963240772973097,0.942638726160545
"LTC4S","LTC4S",-0.00307300000000001,0.025182,-0.046520848490872,0.357616380612177,0.943887775551102,0.652694610778443,0.989405612226161,0.95116686466257
"MYLK2","MYLK2",0.193882,-0.095983,2.71286978859611,-1.3758868980008,0.00398406374501992,0.41566265060241,0.0300660363061064,0.822297825804304
"CHERP","CHERP",0.019107,-0.151758,0.266619704326366,-2.02862420914203,0.745379876796715,0.0662768031189084,0.961425359961791,0.256562680806636
"FOXP4-AS1","FOXP4-AS1",0.188663,-0.003228,2.64393761500614,-0.0466192628301113,0.00992063492063492,0.945564516129032,0.0384342965438849,0.989393448332735
"IL27","IL27",-0.033134,-0.02633,-0.502990049747161,-0.399702058605745,0.565488565488566,0.609147609147609,0.947285818931952,0.942834453909201
"GPR113","GPR113",-0.178311,0.018597,-2.43309996576357,0.264670574325537,0.0102669404517454,0.725146198830409,0.0787917268148795,0.96192315806538
"NDUFA4","NDUFA4",0.001903,0.080776,0.0270039665906645,1.14622827395035,0.959839357429719,0.48995983935743,0.994020078966501,0.948264567941251
"ZNF19","ZNF19",0.26446,-0.013131,3.65077365116159,-0.18472552846522,0,0.813905930470348,0.00034373701200731,0.967203891626263
"HIST1H1C","HIST1H1C",-0.180147,0.159194,-2.57992152589695,2.19881177664225,0.00965250965250965,0.0352697095435685,0.0483169246443884,0.159333278507079
"FDCSP","FDCSP",0.166163,-0.005703,2.40577915976096,-0.0788479813965418,0.025440313111546,0.903885480572597,0.0853489890783452,0.982518527062904
"AIFM1","AIFM1",-0.20089,0.030904,-2.85036206725124,0.417577065211869,0.0056710775047259,0.62208067940552,0.019334349745987,0.949097007923526
"AKR1A1","AKR1A1",-0.15818,0.037036,-2.32231954318814,0.528224868178833,0.024390243902439,0.56496062992126,0.111810136673526,0.947028831973734
"HIVEP3","HIVEP3",-0.22789,-0.038759,-3.26031695963405,-0.554507108861538,0,0.564,0.00398455071233035,0.95386110527461
"CD300A","CD300A",0.200303,-0.119952,2.91576584976296,-1.73299676855587,0.00202020202020202,0.22970297029703,0.0140674789427168,0.496163135915455
"PYHIN1","PYHIN1",-0.17435,0.00218299999999999,-2.50362940955174,0.0324597172730722,0.017175572519084,0.947478991596639,0.0628631406965015,0.994759943851129
"MCTP2","MCTP2",-0.156768,-0.09637,-2.31013869116934,-1.42011166607974,0.0309477756286267,0.398452611218569,0.115927868381611,0.786439711272071
"FCN1","FCN1",0.00969500000000001,0.172769,0.141867395323732,2.52813698016356,0.800804828973843,0.00603621730382294,0.978712778306396,0.0565107307761441
"TFCP2","TFCP2",-0.010088,-0.171725,-0.144984555201696,-2.46802862232467,0.829076620825147,0.0255402750491159,0.973412744426597,0.0704303147639836
"OR10Z1","OR10Z1",0.169866,-0.028197,2.42606877021254,-0.412521777035994,0.0117647058823529,0.614285714285714,0.0796674398440665,0.944107373555837
"SULT2A1","SULT2A1",0.198831,0.013402,2.862694619169,0.192957000096076,0,0.795411089866157,0.0172396083471907,0.968285228710017
"GZMB","GZMB",0.015181,0.116556,0.207279925400582,1.59144450200845,0.777777777777778,0.274747474747475,0.965419455573043,0.625175855932401
"ZNF626","ZNF626",0.18662,-0.187881,2.79616667359488,-2.59241984949476,0.0101626016260163,0.0118110236220472,0.0222139814116057,0.046403877685351
"AXIN2","AXIN2",-0.19841,0.149168,-3.086141715008,2.11326031439556,0.00202429149797571,0.0316205533596838,0.00776141468098472,0.203273990516531
"CLDN1","CLDN1",0.026905,0.111075,0.37839961966661,1.56219058741753,0.645224171539961,0.331384015594542,0.950917132695918,0.65349210233288
"OSBPL6","OSBPL6",-0.215778,0.00672499999999999,-3.06829134516829,0.0986451452345505,0,0.888,0.00838178553149498,0.986166200252667
"WDR36","WDR36",0.181867,-0.021086,2.67029411466673,-0.306759849669927,0.0120724346076459,0.679920477137177,0.0349541201703494,0.946381754642731
"(LOC100505549)","(LOC100505549)",0.21373,-0.004523,3.01832404423064,-0.0648959434734545,0,0.945454545454545,0.00918889746384074,0.9856619354727
"RBM11","RBM11",-0.15983,0.12178,-2.34396707688356,1.78891744486765,0.0445344129554656,0.213438735177866,0.10449569652828,0.440333512741939
"MAP3K5","MAP3K5",-0.201564,0.132108,-2.96049604526902,1.86160205215147,0,0.135458167330677,0.0128116407042636,0.37815199703562
"RNF144A-AS1","RNF144A-AS1",-0.055221,-0.006721,-0.790165347845351,-0.0961717698496697,0.547916666666667,0.870833333333333,0.969777585055993,0.980742527698247
"MLL5","MLL5",0.168832,-0.023902,2.47328779257541,-0.343369904271854,0.0228571428571429,0.635789473684211,0.0680999754079726,0.94178024783104
"CSGALNACT1","CSGALNACT1",0.22317,0.004154,3.34822097937602,0.0623224893503965,0,0.928425357873211,0.00192007191297823,0.989431385087939
"NAGA","NAGA",0.013894,0.139729,0.193424849395049,1.94523253066941,0.791919191919192,0.0828282828282828,0.968423439779068,0.312333350413433
"CBFB","CBFB",-0.055226,-0.007343,-0.763860112917815,-0.101564929727945,0.559071729957806,0.875527426160338,0.966329604754771,0.979915062085892
"IGSF9B","IGSF9B",-0.201429,0.16318,-2.72472236494203,2.30135115797735,0.00191570881226054,0.0230125523012552,0.0300197534217387,0.117951819756048
"ZNF195","ZNF195",-0.031903,-0.003858,-0.430785043778151,-0.0520944330908098,0.638095238095238,0.946666666666667,0.9436654287662,0.988389356573616
"GIT2","GIT2",0.185549,0.003603,2.68636223235637,0.0521639196286695,0.00201612903225806,0.949596774193548,0.0331142356771832,0.990867194125334
"LOC105370333","LOC105370333",0.007094,-0.095027,0.103363373840196,-1.33053150440623,0.878243512974052,0.434869739478958,0.985005977909522,0.857127824343494
"ASPH","ASPH",-0.167395,0.017574,-2.29865152471145,0.245740550086948,0.0230326295585413,0.749478079331942,0.119762847345117,0.964759811990535
"MAPK13","MAPK13",0.175559,-0.149239,2.47055539588219,-2.18281248850914,0.0129032258064516,0.0616822429906542,0.0687340921589836,0.17009990414063
"ZNF175","ZNF175",-0.00465699999999999,0.126762,-0.0681550218555132,1.78150870183077,0.909819639278557,0.141716566866267,0.985602471050124,0.446557864206255
"YBX1","YBX1",-0.182122,0.018343,-2.52922632521838,0.26451358313961,0.0158730158730159,0.703629032258065,0.0576470747775534,0.961805773862104
"TIMM22","TIMM22",-0.185577,-0.15756,-2.57811351687132,-2.18888960225806,0.00607287449392713,0.0303643724696356,0.0486005513850037,0.167482664437843
"ARRDC5","ARRDC5",0.020572,0.006925,0.278171898393329,0.0936389459641165,0.720173535791757,0.902386117136659,0.960993004222623,0.9855582202872
"C5AR1","C5AR1",-0.17471,-0.0872,-2.45686718428361,-1.22625389771353,0.0262096774193548,0.459677419354839,0.0728401748874081,0.920023668474204
"LOC102724532","LOC102724532",0.00312,0.128047,0.0447516687529784,1.8366400412861,0.955645161290323,0.159274193548387,0.992955451467408,0.39986723756526
"COL4A3BP","COL4A3BP",-0.024568,-0.00562,-0.336914274606886,-0.0770701002641934,0.670124481327801,0.892116182572614,0.941971164097085,0.983006728133194
"SLC25A1","SLC25A1",-0.00137999999999999,0.033065,-0.0193546406647461,0.448443253848855,0.992217898832685,0.639917695473251,0.995534313235035,0.950763455546882
"NUP160","NUP160",-0.2401,0.017278,-3.48289550980102,0.239603785700363,0,0.729206963249516,0.00132352517395644,0.963345440459127
"MCM2","MCM2",0.032787,0.134021,0.478212571078722,1.9547542315107,0.590361445783133,0.118473895582329,0.951148668798659,0.305083048651593
"IL6ST","IL6ST",-0.02387,0.127229,-0.363898673047158,1.76217009632225,0.634285714285714,0.164210526315789,0.940855811683619,0.46347881424225
